account_id,account_age_days,credit_limit,home_country,risk_score,is_high_risk,avg_txn_amount,avg_monthly_txns,has_2fa,account_type,total_transactions,total_amount,avg_amount,max_amount,fraud_count,fraud_amount,pct_foreign,avg_velocity,unique_countries,unique_categories,avg_ip_risk,fraud_rate,is_fraudster
ACC0008998,3129,5593.72,US,7.2,0,39.49,17.8,1,business,13.0,1396.45,107.42,626.84,1.0,234.18,0.31,0.62,3.0,7.0,20.15,0.076923,1.0
ACC0008999,357,2609.08,US,12.1,0,104.75,8.5,1,personal,7.0,1269.77,181.4,511.12,0.0,0.0,0.0,1.29,1.0,5.0,19.37,0.0,0.0
ACC0009000,2819,25398.54,US,26.6,0,38.45,35.2,1,premium,32.0,3692.63,115.39,399.8,0.0,0.0,0.34,0.91,8.0,11.0,19.31,0.0,0.0
ACC0009001,1644,5920.76,US,24.1,0,7.07,13.4,0,personal,13.0,1520.88,116.99,247.26,0.0,0.0,0.46,1.38,6.0,8.0,26.35,0.0,0.0
ACC0009002,98,3063.59,US,39.5,0,62.98,16.1,1,personal,12.0,3202.56,266.88,844.13,0.0,0.0,0.67,1.42,6.0,7.0,30.34,0.0,0.0
ACC0009003,2466,4992.54,US,19.7,0,153.49,128.9,1,personal,100.0,17303.26,173.03,1264.76,2.0,702.29,0.27,1.1,10.0,14.0,21.75,0.02,1.0
ACC0009004,1677,2450.98,US,29.8,0,66.99,105.2,1,personal,81.0,16038.46,198.01,1451.17,2.0,269.71,0.32,1.16,11.0,11.0,20.99,0.024691,1.0
ACC0009005,2823,1947.88,US,12.8,0,60.42,20.1,1,personal,13.0,2189.58,168.43,481.36,1.0,77.14,0.15,0.69,3.0,9.0,21.09,0.076923,1.0
ACC0009006,2267,3430.51,US,24.4,0,107.32,21.8,1,premium,13.0,1997.93,153.69,499.27,0.0,0.0,0.31,0.85,5.0,9.0,19.38,0.0,0.0
ACC0009007,2879,3621.45,US,24.7,0,58.71,9.1,1,business,1.0,50.99,50.99,50.99,0.0,0.0,0.0,1.0,1.0,1.0,17.7,0.0,0.0
ACC0009008,1696,2582.88,US,6.0,0,69.08,59.1,1,personal,51.0,7852.4,153.97,1019.64,1.0,250.94,0.31,1.08,10.0,12.0,21.16,0.019608,1.0
ACC0009009,58,13371.63,US,9.6,0,21.75,36.1,1,personal,37.0,12546.39,339.09,4976.3,1.0,4976.3,0.19,0.92,7.0,10.0,18.36,0.027027,1.0
ACC0009010,502,2663.45,US,47.6,0,92.89,11.0,0,personal,13.0,1529.98,117.69,415.29,0.0,0.0,0.0,1.23,1.0,8.0,23.69,0.0,0.0
ACC0009011,1691,2331.38,US,45.4,0,151.64,7.8,1,premium,5.0,522.53,104.51,318.38,0.0,0.0,0.2,1.0,2.0,4.0,16.78,0.0,0.0
ACC0009012,1468,1903.45,US,17.5,0,18.21,16.3,1,premium,11.0,1409.62,128.15,330.91,0.0,0.0,0.18,0.91,3.0,8.0,16.55,0.0,0.0
ACC0009013,2905,1762.37,US,31.6,0,75.18,11.0,0,business,8.0,1798.16,224.77,547.09,0.0,0.0,0.25,1.12,3.0,5.0,22.39,0.0,0.0
ACC0009014,1520,11180.89,US,10.3,0,21.26,7.0,1,personal,5.0,689.32,137.86,312.98,0.0,0.0,0.4,0.6,3.0,3.0,12.68,0.0,0.0
ACC0009015,3143,6042.26,US,5.0,0,30.1,30.4,0,premium,32.0,4909.96,153.44,740.61,0.0,0.0,0.22,0.97,7.0,12.0,16.92,0.0,0.0
ACC0009016,709,8537.83,US,4.8,0,68.87,17.3,1,personal,13.0,1211.86,93.22,744.59,0.0,0.0,0.69,0.92,8.0,6.0,24.46,0.0,0.0
ACC0009017,1423,11100.26,US,28.0,0,96.88,32.2,1,personal,26.0,3763.8,144.76,957.51,0.0,0.0,0.19,1.08,4.0,10.0,18.93,0.0,0.0
ACC0009018,2767,3764.46,US,5.0,0,31.1,11.1,0,business,4.0,632.55,158.14,306.11,0.0,0.0,0.25,0.25,2.0,3.0,30.98,0.0,0.0
ACC0009019,479,15959.22,US,5.3,0,68.47,11.3,1,personal,10.0,1447.39,144.74,807.29,0.0,0.0,0.2,1.1,2.0,8.0,19.68,0.0,0.0
ACC0009020,1193,2976.45,US,24.5,0,54.39,14.1,1,personal,7.0,1235.67,176.52,389.74,0.0,0.0,0.29,0.86,2.0,6.0,36.71,0.0,0.0
ACC0009021,2751,2045.54,US,14.0,0,89.61,18.5,1,personal,9.0,1384.3,153.81,701.18,0.0,0.0,0.22,1.0,3.0,6.0,14.22,0.0,0.0
ACC0009022,2162,6626.91,US,10.1,0,46.17,82.7,1,personal,61.0,8146.54,133.55,1489.02,0.0,0.0,0.28,1.13,11.0,13.0,21.19,0.0,0.0
ACC0009023,2846,5517.27,US,28.6,0,86.84,9.3,1,personal,8.0,812.29,101.54,435.82,0.0,0.0,0.38,1.12,4.0,5.0,19.46,0.0,0.0
ACC0009024,1896,5510.26,US,13.5,0,33.96,9.7,1,premium,10.0,2699.36,269.94,770.9,0.0,0.0,0.6,0.6,6.0,7.0,25.36,0.0,0.0
ACC0009025,3140,11072.91,US,34.3,0,37.6,22.1,1,personal,24.0,3878.27,161.59,1019.22,0.0,0.0,0.25,0.79,6.0,10.0,19.75,0.0,0.0
ACC0009026,3206,5350.63,US,14.9,0,188.56,14.9,0,personal,10.0,3215.62,321.56,783.86,0.0,0.0,0.4,1.7,4.0,8.0,19.46,0.0,0.0
ACC0009027,3557,6313.47,US,15.5,0,91.96,17.9,0,personal,12.0,1546.0,128.83,314.08,0.0,0.0,0.17,1.17,3.0,6.0,16.95,0.0,0.0
ACC0009028,471,14584.03,US,27.6,0,44.27,56.1,1,business,40.0,7703.98,192.6,1683.63,1.0,100.57,0.28,1.1,8.0,14.0,23.72,0.025,1.0
ACC0009029,2170,6083.56,US,18.8,0,102.86,8.3,1,business,11.0,1992.16,181.11,584.37,0.0,0.0,0.18,0.64,3.0,7.0,18.77,0.0,0.0
ACC0009030,443,7298.38,US,11.8,0,131.21,75.0,1,personal,59.0,10356.67,175.54,1192.8,1.0,69.25,0.31,1.08,11.0,12.0,21.73,0.016949,1.0
ACC0009031,858,1581.02,US,32.8,0,78.56,28.3,0,personal,17.0,4280.22,251.78,1948.5,0.0,0.0,0.35,1.06,7.0,10.0,15.69,0.0,0.0
ACC0009032,1117,50000.0,US,18.9,0,47.6,15.4,0,business,6.0,849.09,141.51,202.43,0.0,0.0,0.0,0.83,1.0,4.0,16.58,0.0,0.0
ACC0009033,2369,1376.54,US,30.6,0,120.04,23.8,0,personal,14.0,1953.92,139.57,415.61,0.0,0.0,0.43,0.5,5.0,8.0,21.86,0.0,0.0
ACC0009034,1590,3192.43,US,12.3,0,151.93,8.2,1,personal,11.0,1677.23,152.48,510.51,0.0,0.0,0.18,1.0,3.0,6.0,23.62,0.0,0.0
ACC0009035,3160,3116.13,US,15.8,0,69.59,21.2,1,personal,17.0,4441.29,261.25,1101.35,0.0,0.0,0.41,0.65,7.0,11.0,25.19,0.0,0.0
ACC0009036,1110,26540.11,US,22.1,0,119.02,19.3,1,personal,12.0,2720.51,226.71,462.0,0.0,0.0,0.42,1.17,5.0,6.0,22.63,0.0,0.0
ACC0009037,2264,3039.72,US,8.8,0,119.25,16.0,1,business,18.0,2800.96,155.61,910.3,1.0,77.7,0.17,1.28,4.0,9.0,23.48,0.055556,1.0
ACC0009038,2792,6998.87,US,40.9,0,26.09,20.2,1,personal,16.0,3949.23,246.83,773.22,0.0,0.0,0.31,1.5,5.0,8.0,20.81,0.0,0.0
ACC0009039,3578,3133.13,US,8.9,0,144.31,14.8,1,personal,10.0,1743.98,174.4,599.61,0.0,0.0,0.4,1.4,5.0,5.0,18.79,0.0,0.0
ACC0009040,917,2138.63,US,14.2,0,48.25,7.5,0,personal,10.0,667.28,66.73,153.15,0.0,0.0,0.2,1.1,3.0,5.0,17.14,0.0,0.0
ACC0009041,2685,7756.48,US,12.0,0,74.59,12.3,0,personal,10.0,2308.38,230.84,793.65,0.0,0.0,0.1,1.0,2.0,8.0,21.08,0.0,0.0
ACC0009042,336,2765.09,US,53.9,0,47.38,33.4,0,personal,23.0,3001.88,130.52,524.08,0.0,0.0,0.09,0.96,3.0,9.0,14.03,0.0,0.0
ACC0009043,1997,5802.66,US,11.2,0,25.49,9.8,0,personal,7.0,1141.74,163.11,380.24,0.0,0.0,0.14,0.43,2.0,6.0,19.89,0.0,0.0
ACC0009044,1527,8114.06,US,11.1,0,102.88,12.3,1,personal,4.0,518.7,129.67,269.45,0.0,0.0,0.25,0.5,2.0,3.0,11.88,0.0,0.0
ACC0009045,3499,22593.19,US,14.2,0,53.61,6.4,0,personal,9.0,1162.53,129.17,393.85,0.0,0.0,0.44,0.78,4.0,8.0,15.6,0.0,0.0
ACC0009046,2829,1790.52,US,11.7,0,21.18,30.1,1,personal,16.0,3557.94,222.37,1300.32,1.0,178.61,0.12,0.69,2.0,10.0,21.74,0.0625,1.0
ACC0009047,3386,4349.2,US,10.8,0,109.58,14.1,1,personal,14.0,2522.91,180.21,631.5,0.0,0.0,0.14,0.64,3.0,9.0,14.23,0.0,0.0
ACC0009048,3109,4495.47,US,20.5,0,95.36,15.3,0,personal,11.0,942.61,85.69,284.59,1.0,12.59,0.36,0.91,4.0,7.0,27.94,0.090909,1.0
ACC0009049,1516,4918.42,US,9.5,0,79.14,32.2,0,personal,25.0,6514.73,260.59,2583.96,1.0,2583.96,0.24,1.24,7.0,10.0,19.8,0.04,1.0
ACC0009050,2684,38370.38,US,19.0,0,65.51,18.1,0,personal,15.0,4907.61,327.17,1668.53,0.0,0.0,0.33,1.2,5.0,10.0,25.35,0.0,0.0
ACC0009051,140,4278.4,US,5.9,0,52.46,10.8,0,personal,6.0,1305.64,217.61,951.29,0.0,0.0,0.0,0.5,1.0,4.0,15.75,0.0,0.0
ACC0009052,2049,654.28,US,22.0,0,47.18,6.0,1,personal,5.0,552.43,110.49,206.26,0.0,0.0,0.2,1.4,2.0,4.0,16.0,0.0,0.0
ACC0009053,201,4193.35,US,26.4,0,73.46,15.1,0,personal,14.0,3890.61,277.9,1016.59,0.0,0.0,0.36,1.07,6.0,9.0,17.41,0.0,0.0
ACC0009054,2651,4470.69,US,2.8,0,123.8,21.4,0,personal,20.0,1850.15,92.51,498.23,1.0,13.98,0.2,1.25,4.0,9.0,21.98,0.05,1.0
ACC0009055,3529,4052.81,US,6.2,0,25.97,11.0,1,personal,9.0,922.25,102.47,357.48,0.0,0.0,0.11,0.56,2.0,7.0,19.88,0.0,0.0
ACC0009056,2496,2765.8,US,7.2,0,37.08,12.0,1,personal,10.0,2526.57,252.66,1441.75,0.0,0.0,0.2,0.8,3.0,7.0,18.11,0.0,0.0
ACC0009057,3070,1707.8,US,9.9,0,59.6,9.8,1,business,10.0,2213.22,221.32,1463.47,0.0,0.0,0.1,1.0,2.0,5.0,16.46,0.0,0.0
ACC0009058,878,27655.86,US,7.9,0,54.04,50.7,1,premium,35.0,5721.27,163.46,1388.68,1.0,339.97,0.34,1.06,9.0,11.0,21.81,0.028571,1.0
ACC0009059,3627,6340.0,US,6.6,0,52.21,29.2,1,personal,26.0,4776.89,183.73,1269.72,0.0,0.0,0.08,0.65,2.0,11.0,16.67,0.0,0.0
ACC0009060,2023,4214.17,US,6.6,0,69.91,49.7,1,premium,37.0,6846.68,185.05,799.11,0.0,0.0,0.3,0.89,8.0,12.0,21.97,0.0,0.0
ACC0009061,2471,26959.76,US,33.8,0,171.7,14.6,1,personal,15.0,1538.94,102.6,510.66,0.0,0.0,0.4,0.87,6.0,8.0,27.84,0.0,0.0
ACC0009062,2819,2453.02,US,26.9,0,137.08,17.0,1,personal,17.0,2242.8,131.93,392.78,0.0,0.0,0.29,1.06,5.0,9.0,21.43,0.0,0.0
ACC0009063,2345,7957.95,US,14.4,0,16.65,50.4,0,personal,35.0,7751.47,221.47,2582.03,2.0,2753.63,0.17,1.11,6.0,11.0,18.73,0.057143,1.0
ACC0009064,1177,1809.4,US,13.2,0,52.12,12.5,0,personal,15.0,2962.66,197.51,942.09,1.0,310.86,0.33,1.27,5.0,7.0,21.32,0.066667,1.0
ACC0009065,2243,8960.73,US,10.4,0,90.82,19.7,1,business,17.0,2416.66,142.16,560.09,0.0,0.0,0.41,1.24,5.0,7.0,19.02,0.0,0.0
ACC0009066,2397,1983.07,US,6.6,0,51.75,25.6,1,business,15.0,1843.33,122.89,483.09,0.0,0.0,0.47,0.87,7.0,7.0,25.75,0.0,0.0
ACC0009067,3133,7160.75,US,18.3,0,114.74,9.4,1,personal,5.0,212.17,42.43,75.18,0.0,0.0,0.2,1.2,2.0,3.0,14.82,0.0,0.0
ACC0009068,1772,23449.13,US,25.4,0,43.38,26.0,0,personal,17.0,3699.94,217.64,1389.33,0.0,0.0,0.47,1.35,7.0,11.0,26.66,0.0,0.0
ACC0009069,1846,5296.28,US,42.1,0,80.58,24.1,1,personal,18.0,3018.28,167.68,1054.04,1.0,1054.04,0.17,1.17,3.0,10.0,26.77,0.055556,1.0
ACC0009070,1851,850.59,US,23.7,0,114.04,28.9,0,personal,23.0,4894.54,212.81,813.19,1.0,813.19,0.39,1.3,7.0,12.0,23.46,0.043478,1.0
ACC0009071,444,5057.45,US,2.0,0,77.24,6.8,1,business,6.0,1353.59,225.6,1005.71,0.0,0.0,0.33,1.0,3.0,3.0,19.22,0.0,0.0
ACC0009072,355,7218.21,US,25.6,0,117.3,15.8,1,personal,14.0,1424.34,101.74,419.37,0.0,0.0,0.29,0.93,4.0,8.0,18.99,0.0,0.0
ACC0009073,103,10105.02,US,20.0,0,100.64,37.7,0,personal,42.0,8419.68,200.47,1093.51,2.0,576.17,0.26,1.12,5.0,13.0,19.19,0.047619,1.0
ACC0009074,2441,15976.48,US,21.9,0,18.15,11.3,1,premium,8.0,908.78,113.6,281.31,0.0,0.0,0.38,1.12,4.0,4.0,28.84,0.0,0.0
ACC0009075,1546,16641.53,US,5.1,0,80.04,13.4,0,business,15.0,2275.4,151.69,1389.09,0.0,0.0,0.13,0.4,3.0,7.0,15.59,0.0,0.0
ACC0009076,3163,4425.98,US,40.2,0,87.56,62.1,0,business,49.0,8401.1,171.45,1145.73,0.0,0.0,0.24,0.98,8.0,13.0,16.62,0.0,0.0
ACC0009077,2572,2899.95,US,10.8,0,60.62,10.6,1,personal,12.0,1853.66,154.47,810.56,0.0,0.0,0.25,0.83,3.0,8.0,26.85,0.0,0.0
ACC0009078,541,2008.6,US,22.7,0,20.68,13.7,0,personal,10.0,1217.39,121.74,310.61,0.0,0.0,0.3,1.1,4.0,5.0,23.32,0.0,0.0
ACC0009079,392,3190.84,US,39.8,0,129.03,22.5,1,personal,18.0,5179.86,287.77,2611.68,0.0,0.0,0.17,1.11,4.0,10.0,12.36,0.0,0.0
ACC0009080,1355,7195.6,US,20.8,0,50.41,33.3,1,personal,24.0,5901.29,245.89,1701.09,0.0,0.0,0.21,1.0,5.0,11.0,20.09,0.0,0.0
ACC0009081,3363,1670.84,US,9.0,0,149.94,11.4,1,personal,7.0,458.78,65.54,101.66,0.0,0.0,0.57,1.0,4.0,5.0,27.59,0.0,0.0
ACC0009082,206,2341.42,US,17.3,0,61.78,9.0,1,premium,6.0,1342.85,223.81,779.51,0.0,0.0,0.33,0.17,3.0,4.0,17.38,0.0,0.0
ACC0009083,708,7706.65,US,34.0,0,79.03,16.3,1,personal,11.0,1860.32,169.12,574.18,0.0,0.0,0.0,1.27,1.0,8.0,12.67,0.0,0.0
ACC0009084,137,2930.15,US,26.5,0,50.2,13.9,0,personal,12.0,2121.85,176.82,639.97,0.0,0.0,0.17,0.92,3.0,8.0,16.33,0.0,0.0
ACC0009085,1527,6607.69,US,16.8,0,15.76,10.3,0,personal,14.0,4754.18,339.58,2735.99,0.0,0.0,0.29,1.0,5.0,8.0,22.13,0.0,0.0
ACC0009086,3612,2562.02,US,30.7,0,42.0,19.5,1,personal,19.0,5526.34,290.86,1293.48,0.0,0.0,0.37,0.95,6.0,9.0,22.16,0.0,0.0
ACC0009087,2505,6187.2,US,32.3,0,192.8,26.1,1,personal,18.0,5888.59,327.14,2513.03,0.0,0.0,0.33,1.22,5.0,9.0,21.39,0.0,0.0
ACC0009088,1816,2650.49,US,9.4,0,16.49,30.8,1,business,16.0,2774.82,173.43,520.39,0.0,0.0,0.38,0.62,6.0,6.0,24.72,0.0,0.0
ACC0009089,552,1073.22,US,10.6,0,75.62,46.0,1,personal,31.0,3834.89,123.71,1055.66,0.0,0.0,0.39,1.16,7.0,12.0,23.52,0.0,0.0
ACC0009090,1316,10559.33,US,21.6,0,46.52,31.3,1,business,27.0,4443.6,164.58,979.71,1.0,28.34,0.26,1.04,6.0,11.0,23.88,0.037037,1.0
ACC0009091,1928,2816.6,US,16.1,0,69.08,11.3,1,personal,8.0,1505.33,188.17,938.2,0.0,0.0,0.38,1.0,4.0,6.0,26.84,0.0,0.0
ACC0009092,1025,4028.28,US,8.7,0,73.58,26.6,0,personal,15.0,2276.81,151.79,496.84,1.0,125.95,0.2,1.13,3.0,8.0,19.77,0.066667,1.0
ACC0009093,2582,2827.33,US,15.1,0,45.9,19.5,0,premium,18.0,1412.67,78.48,200.61,0.0,0.0,0.22,0.94,5.0,9.0,21.58,0.0,0.0
ACC0009094,3577,7597.56,US,28.7,0,105.23,15.2,0,personal,7.0,1126.2,160.89,800.89,0.0,0.0,0.43,0.86,4.0,5.0,19.66,0.0,0.0
ACC0009095,775,6415.9,US,26.1,0,59.2,16.0,1,personal,10.0,950.14,95.01,482.68,0.0,0.0,0.2,0.9,2.0,5.0,17.97,0.0,0.0
ACC0009096,943,7583.08,US,47.9,0,23.91,22.3,1,business,17.0,2332.52,137.21,467.28,0.0,0.0,0.35,1.0,6.0,10.0,21.17,0.0,0.0
ACC0009097,486,3166.45,US,38.8,0,40.51,11.5,1,business,10.0,665.92,66.59,170.24,0.0,0.0,0.3,0.5,4.0,4.0,31.66,0.0,0.0
ACC0009098,2657,4723.08,US,13.4,0,72.58,24.1,1,premium,23.0,3123.17,135.79,779.87,0.0,0.0,0.22,0.96,6.0,10.0,20.89,0.0,0.0
ACC0009099,1701,6861.12,US,20.8,0,33.82,20.9,0,personal,12.0,2659.97,221.66,864.97,0.0,0.0,0.08,1.08,2.0,8.0,17.52,0.0,0.0
ACC0009100,1057,16918.5,US,4.2,0,66.26,15.2,1,personal,15.0,2888.22,192.55,1391.22,1.0,201.11,0.33,1.0,5.0,8.0,18.61,0.066667,1.0
ACC0009101,823,6280.63,US,25.8,0,33.54,22.9,1,personal,13.0,3946.69,303.59,1383.22,0.0,0.0,0.31,1.31,5.0,9.0,17.24,0.0,0.0
ACC0009102,285,2202.44,US,18.0,0,36.35,60.7,1,personal,52.0,14150.66,272.13,3983.78,2.0,4059.34,0.33,1.31,10.0,13.0,22.37,0.038462,1.0
ACC0009103,1753,6089.46,US,14.5,0,70.41,13.0,0,personal,12.0,1783.0,148.58,460.13,1.0,126.03,0.42,0.92,6.0,9.0,18.7,0.083333,1.0
ACC0009104,2503,4307.02,US,11.4,0,71.38,17.5,0,personal,11.0,4598.98,418.09,2168.95,2.0,3315.6,0.27,1.91,3.0,7.0,23.26,0.181818,1.0
ACC0009105,880,993.28,US,10.2,0,91.68,39.3,1,personal,22.0,4118.83,187.22,1120.87,1.0,1120.87,0.32,1.18,6.0,9.0,22.49,0.045455,1.0
ACC0009106,35,1123.13,US,24.3,0,69.34,10.9,1,personal,12.0,3351.38,279.28,1337.18,1.0,1135.34,0.17,1.58,3.0,8.0,17.88,0.083333,1.0
ACC0009107,1743,4660.18,US,1.0,0,59.99,40.8,0,personal,37.0,7447.66,201.29,960.04,1.0,66.92,0.32,1.16,9.0,12.0,28.23,0.027027,1.0
ACC0009108,2476,4985.25,US,1.0,0,118.04,8.2,1,personal,1.0,55.21,55.21,55.21,0.0,0.0,0.0,1.0,1.0,1.0,19.2,0.0,0.0
ACC0009109,1278,3882.37,US,9.7,0,37.84,11.1,1,personal,9.0,1094.53,121.61,265.86,0.0,0.0,0.33,0.67,4.0,6.0,16.29,0.0,0.0
ACC0009110,936,9970.1,US,21.2,0,74.5,18.2,1,personal,18.0,2634.42,146.36,623.99,0.0,0.0,0.11,1.06,2.0,9.0,17.36,0.0,0.0
ACC0009111,588,2325.95,US,24.7,0,30.86,109.1,0,personal,84.0,21345.12,254.11,1743.44,2.0,2143.85,0.35,1.11,10.0,14.0,21.48,0.02381,1.0
ACC0009112,2730,1621.4,US,20.4,0,59.6,14.5,1,business,15.0,1699.66,113.31,970.72,0.0,0.0,0.27,1.0,5.0,7.0,19.19,0.0,0.0
ACC0009113,3148,2538.8,US,2.4,0,60.6,70.8,1,personal,63.0,12794.89,203.09,1628.49,0.0,0.0,0.25,1.17,9.0,14.0,17.52,0.0,0.0
ACC0009114,2816,3017.49,US,17.3,0,54.13,20.6,1,personal,15.0,2722.83,181.52,667.85,0.0,0.0,0.33,1.2,5.0,11.0,26.15,0.0,0.0
ACC0009115,1905,4691.36,US,34.4,0,41.33,46.5,0,personal,30.0,4640.16,154.67,789.83,2.0,182.82,0.27,1.27,6.0,9.0,23.6,0.066667,1.0
ACC0009116,2651,2596.42,US,9.0,0,23.25,17.8,1,personal,13.0,4523.02,347.92,1436.89,1.0,102.54,0.23,1.23,3.0,8.0,20.59,0.076923,1.0
ACC0009117,1466,885.91,US,18.1,0,148.62,37.3,1,personal,38.0,5787.02,152.29,801.79,0.0,0.0,0.32,0.92,5.0,12.0,19.66,0.0,0.0
ACC0009118,118,629.27,US,6.9,0,52.18,26.5,1,personal,20.0,5012.58,250.63,1117.46,0.0,0.0,0.05,0.95,2.0,10.0,20.08,0.0,0.0
ACC0009119,1360,5423.67,US,14.0,0,34.45,16.6,0,business,15.0,4984.09,332.27,2169.06,1.0,2169.06,0.4,1.47,6.0,9.0,23.65,0.066667,1.0
ACC0009120,2577,1991.78,US,27.4,0,36.46,96.2,0,personal,76.0,12763.6,167.94,864.34,4.0,567.23,0.24,1.25,9.0,13.0,21.1,0.052632,1.0
ACC0009121,2373,988.03,US,8.9,0,94.19,33.3,1,personal,35.0,5123.2,146.38,737.56,1.0,340.65,0.17,0.94,6.0,12.0,23.59,0.028571,1.0
ACC0009122,3614,8102.7,US,17.2,0,26.76,29.4,1,premium,21.0,1975.38,94.07,365.9,1.0,127.13,0.38,0.95,5.0,10.0,21.99,0.047619,1.0
ACC0009123,3640,16918.19,US,30.3,0,81.72,191.9,1,personal,157.0,28903.13,184.1,2185.94,3.0,489.1,0.33,1.09,11.0,13.0,21.28,0.019108,1.0
ACC0009124,908,4557.06,US,5.4,0,92.23,7.2,0,business,6.0,239.7,39.95,76.42,0.0,0.0,0.33,1.17,3.0,5.0,22.78,0.0,0.0
ACC0009125,64,6092.12,US,27.3,0,103.99,13.0,1,business,13.0,2188.49,168.35,1036.84,0.0,0.0,0.08,1.31,2.0,9.0,18.71,0.0,0.0
ACC0009126,1022,6133.57,US,7.6,0,32.59,5.6,0,personal,5.0,556.13,111.23,332.74,0.0,0.0,0.4,1.0,3.0,3.0,31.32,0.0,0.0
ACC0009127,3201,772.38,US,32.5,0,95.54,18.2,1,personal,10.0,1231.91,123.19,695.65,0.0,0.0,0.3,0.8,4.0,8.0,21.44,0.0,0.0
ACC0009128,2974,10005.82,US,17.4,0,88.59,17.7,0,personal,20.0,1864.34,93.22,338.2,0.0,0.0,0.2,0.9,4.0,8.0,16.24,0.0,0.0
ACC0009129,387,13252.02,US,13.4,0,69.46,24.3,0,premium,22.0,3798.59,172.66,1389.9,0.0,0.0,0.41,1.09,6.0,9.0,20.89,0.0,0.0
ACC0009130,610,21363.5,US,18.5,0,114.44,24.5,1,business,19.0,3163.47,166.5,1041.51,0.0,0.0,0.26,0.79,6.0,9.0,24.18,0.0,0.0
ACC0009131,2069,3463.05,US,50.2,0,53.88,91.5,1,personal,95.0,24230.79,255.06,2286.69,2.0,3688.24,0.25,1.16,11.0,13.0,20.1,0.021053,1.0
ACC0009132,2421,1982.08,US,15.7,0,45.09,3.9,0,premium,1.0,56.03,56.03,56.03,0.0,0.0,1.0,2.0,1.0,1.0,75.4,0.0,0.0
ACC0009133,3586,14571.84,US,16.9,0,88.87,49.2,1,personal,35.0,4864.32,138.98,603.58,1.0,123.25,0.26,1.0,6.0,11.0,22.11,0.028571,1.0
ACC0009134,2763,7325.59,US,4.2,0,80.27,8.6,1,business,9.0,1785.49,198.39,678.76,0.0,0.0,0.22,1.0,3.0,7.0,16.08,0.0,0.0
ACC0009135,796,9894.47,US,21.8,0,57.02,9.4,1,business,10.0,4070.85,407.08,963.11,1.0,247.64,0.6,1.6,6.0,9.0,34.31,0.1,1.0
ACC0009136,164,2928.77,US,7.3,0,48.45,36.4,1,business,33.0,5374.1,162.85,1048.8,0.0,0.0,0.39,1.0,8.0,11.0,20.01,0.0,0.0
ACC0009137,2323,6107.36,US,8.2,0,172.69,19.5,0,personal,13.0,1270.68,97.74,265.29,0.0,0.0,0.08,0.77,2.0,7.0,13.6,0.0,0.0
ACC0009138,2034,2115.99,US,15.1,0,22.26,67.5,1,business,51.0,10363.21,203.2,1908.32,1.0,385.42,0.39,1.04,10.0,14.0,21.81,0.019608,1.0
ACC0009139,3366,4894.21,US,46.9,0,48.46,13.5,0,business,9.0,1552.95,172.55,403.49,0.0,0.0,0.33,0.44,4.0,6.0,18.91,0.0,0.0
ACC0009140,2114,3720.78,US,27.1,0,71.06,9.9,1,personal,12.0,1159.27,96.61,304.86,0.0,0.0,0.17,1.08,3.0,8.0,23.76,0.0,0.0
ACC0009141,1844,32043.29,US,14.4,0,72.26,15.9,1,business,12.0,2452.78,204.4,553.77,1.0,553.77,0.25,1.58,4.0,9.0,18.95,0.083333,1.0
ACC0009142,1128,7622.84,US,23.2,0,65.2,11.4,1,business,11.0,1799.28,163.57,448.06,1.0,55.17,0.09,2.0,2.0,8.0,28.34,0.090909,1.0
ACC0009143,342,878.66,US,2.6,0,25.66,23.1,1,personal,16.0,2363.87,147.74,589.99,0.0,0.0,0.19,0.81,2.0,10.0,17.05,0.0,0.0
ACC0009144,3202,4908.66,US,30.8,0,44.43,9.3,1,personal,8.0,1032.54,129.07,402.48,0.0,0.0,0.38,0.5,3.0,5.0,20.99,0.0,0.0
ACC0009145,3020,6598.1,US,33.4,0,56.55,36.2,1,personal,29.0,2912.74,100.44,388.68,0.0,0.0,0.24,1.31,6.0,9.0,21.99,0.0,0.0
ACC0009146,619,3363.82,US,11.2,0,64.09,36.7,1,personal,24.0,3063.73,127.66,497.5,1.0,42.28,0.29,1.12,8.0,7.0,25.64,0.041667,1.0
ACC0009147,2578,2034.07,US,20.5,0,44.37,60.9,0,personal,34.0,3557.1,104.62,464.15,0.0,0.0,0.29,0.88,7.0,10.0,18.19,0.0,0.0
ACC0009148,1348,8336.62,US,34.7,0,117.25,6.0,1,personal,7.0,1642.35,234.62,647.42,2.0,1134.87,0.43,1.86,4.0,5.0,26.3,0.285714,1.0
ACC0009149,1612,2277.63,US,25.2,0,111.13,22.9,1,business,16.0,2445.34,152.83,843.14,1.0,843.14,0.5,1.31,7.0,9.0,28.26,0.0625,1.0
ACC0009150,3102,7788.12,US,11.3,0,61.44,35.3,1,personal,28.0,11491.12,410.4,6928.14,1.0,6928.14,0.32,0.89,8.0,11.0,28.19,0.035714,1.0
ACC0009151,3078,2128.77,US,35.9,0,52.35,22.2,0,personal,17.0,4832.43,284.26,1279.43,0.0,0.0,0.18,1.53,3.0,9.0,16.38,0.0,0.0
ACC0009152,720,3206.32,US,21.6,0,84.46,8.6,1,personal,8.0,729.83,91.23,218.71,0.0,0.0,0.0,1.5,1.0,7.0,14.14,0.0,0.0
